lon,lat,cakile.edentula_AllData_Full logistic values
-78.75,45.12,0.006218333
-78.25,45.12,9.049369E-4
-77.75,45.12,0.0042173862
-77.25,45.12,0.019812934
-76.75,45.12,0.0748755
-76.25,45.12,0.023017963
-75.75,45.12,0.047335748
-75.25,45.12,0.058755938
-74.75,45.12,0.03766634
-74.25,45.12,0.06276595
-73.75,45.12,0.11748868
-73.25,45.12,0.06477667
-72.75,45.12,0.044331875
-72.25,45.12,0.005296999
-71.25,45.12,0.08080599
-70.75,45.12,0.025905184
-69.75,45.12,0.027461492
-69.25,45.12,0.03623332
-68.75,45.12,0.016110718
-68.25,45.12,0.06323885
-67.75,45.12,0.06830383
-67.25,45.12,0.43997124
-66.75,45.12,0.6578419
-66.25,45.12,0.64779514
-65.75,45.12,0.61721647
-63.75,45.12,0.5626834
-63.25,45.12,0.56584
-62.75,45.12,0.555534
-62.25,45.12,0.26783514
-61.75,45.12,0.15529582
-94.75,44.62,3.2263324E-5
-94.25,44.62,2.2322882E-5
-93.75,44.62,3.568846E-5
-93.25,44.62,9.449327E-5
-92.75,44.62,5.281965E-5
-92.25,44.62,5.1438983E-5
-91.75,44.62,4.407737E-5
-91.25,44.62,6.436886E-5
-90.75,44.62,1.1936966E-4
-90.25,44.62,1.12275564E-4
-89.75,44.62,1.09405584E-4
-89.25,44.62,9.22769E-5
-88.75,44.62,1.3946289E-4
-88.25,44.62,7.2226755E-4
-87.75,44.62,0.012695936
-87.25,44.62,0.005120759
-85.75,44.62,0.22228622
-85.25,44.62,0.1617647
-84.75,44.62,0.06213229
-84.25,44.62,0.037898462
-83.75,44.62,0.02591175
-83.25,44.62,0.38872558
-79.75,44.62,0.21115564
-79.25,44.62,0.10590941
-78.75,44.62,0.017372506
-78.25,44.62,0.008876664
-77.75,44.62,0.054849654
-77.25,44.62,0.16906399
-76.75,44.62,0.2314023
-76.25,44.62,0.2500645
-75.75,44.62,0.353066
-75.25,44.62,0.027138941
-74.75,44.62,0.121134646
-74.25,44.62,0.027640043
-73.75,44.62,0.024644386
-73.25,44.62,0.005349397
-72.75,44.62,0.0066451156
-72.25,44.62,0.00587348
-71.75,44.62,0.17651851
-71.25,44.62,0.29861963
-70.75,44.62,0.45452017
-70.25,44.62,0.15341961
-69.75,44.62,0.059172053
-69.25,44.62,0.010171498
-68.75,44.62,0.2961869
-68.25,44.62,0.6297653
-67.75,44.62,0.64102167
-67.25,44.62,0.6572191
-65.25,44.62,0.55571526
-64.75,44.62,0.54313713
-64.25,44.62,0.6347776
-63.75,44.62,0.77396244
-63.25,44.62,0.38831466
-94.25,44.12,1.828322E-5
-93.75,44.12,5.5848282E-5
-93.25,44.12,5.169539E-5
-92.75,44.12,4.6227367E-5
-92.25,44.12,9.922255E-5
-91.75,44.12,1.17118536E-4
-91.25,44.12,1.8983852E-4
-90.75,44.12,2.0416871E-4
-90.25,44.12,5.076879E-4
-89.75,44.12,4.4134737E-4
-89.25,44.12,4.2193578E-4
-88.25,44.12,0.034662243
-87.75,44.12,0.117617644
-85.75,44.12,0.23922814
-85.25,44.12,0.036281474
-84.75,44.12,0.02156433
-84.25,44.12,0.03374217
-83.75,44.12,0.15014738
-81.25,44.12,0.26883388
-80.75,44.12,0.2499035
-80.25,44.12,0.36124673
-79.75,44.12,0.24923073
-79.25,44.12,0.23336127
-78.75,44.12,0.23213047
-78.25,44.12,0.6103966
-77.75,44.12,0.67698693
-76.75,44.12,0.5238225
-75.75,44.12,0.13955405
-75.25,44.12,0.0021030104
-74.75,44.12,0.0036498215
-74.25,44.12,0.0012001945
-73.75,44.12,0.0047675236
-73.25,44.12,0.007251005
-72.75,44.12,0.001847957
-72.25,44.12,6.6285464E-4
-71.75,44.12,0.09854679
-71.25,44.12,0.015690638
-70.25,44.12,0.1330498
-69.75,44.12,0.30921325
-69.25,44.12,0.5668891
-65.75,44.12,0.38338697
-94.25,43.62,4.6871868E-5
-93.75,43.62,1.3528658E-4
-92.75,43.62,7.519722E-4
-92.25,43.62,6.79736E-4
-91.75,43.62,9.870077E-5
-91.25,43.62,1.4805568E-4
-90.75,43.62,3.1621824E-4
-90.25,43.62,4.4965948E-4
-89.75,43.62,5.249379E-4
-89.25,43.62,9.147201E-4
-88.75,43.62,0.006991966
-88.25,43.62,0.07854708
-87.75,43.62,0.29304284
-86.25,43.62,0.1929351
-85.75,43.62,0.057286646
-85.25,43.62,0.052184395
-84.75,43.62,0.005485053
-84.25,43.62,0.08017098
-83.75,43.62,0.16476396
-83.25,43.62,0.27141932
-82.75,43.62,0.2843978
-81.25,43.62,0.20076153
-80.75,43.62,0.30435058
-80.25,43.62,0.2318604
-79.75,43.62,0.2098053
-75.75,43.62,0.09106335
-75.25,43.62,0.007950034
-74.75,43.62,0.015248408
-73.75,43.62,0.0018573244
-73.25,43.62,0.0023618152
-72.75,43.62,0.0031718034
-72.25,43.62,0.0015647613
-71.75,43.62,0.0108122
-70.75,43.62,0.1174228
-70.25,43.62,0.55168396
-93.75,43.12,2.4392092E-4
-93.25,43.12,5.3917454E-5
-92.75,43.12,1.1273563E-4
-92.25,43.12,7.1101694E-4
-91.75,43.12,3.2295354E-4
-91.25,43.12,3.7771362E-4
-90.75,43.12,4.7889122E-4
-90.25,43.12,5.926082E-4
-89.75,43.12,7.571572E-4
-89.25,43.12,9.804481E-4
-88.75,43.12,0.0045825923
-88.25,43.12,0.12244762
-87.75,43.12,0.045599844
-85.75,43.12,0.14920038
-85.25,43.12,0.1106601
-84.75,43.12,0.05910674
-84.25,43.12,0.019423835
-83.75,43.12,0.18963861
-83.25,43.12,0.13163762
-82.75,43.12,0.12267237
-81.75,43.12,0.7357437
-81.25,43.12,0.3600765
-80.75,43.12,0.18246278
-80.25,43.12,0.14625335
-79.75,43.12,0.39892218
-79.25,43.12,0.36656094
-78.75,43.12,0.5213482
-78.25,43.12,0.15139106
-77.75,43.12,0.2413135
-77.25,43.12,0.1389509
-76.75,43.12,0.30764285
-76.25,43.12,0.20078851
-75.75,43.12,0.14941974
-75.25,43.12,0.036289047
-74.75,43.12,0.014945292
-74.25,43.12,0.0472739
-73.75,43.12,0.0021021585
-73.25,43.12,0.0019368813
-72.75,43.12,0.00976225
-72.25,43.12,0.006798161
-71.75,43.12,0.0155297965
-70.75,43.12,0.30213603
-93.25,42.62,4.1073577E-5
-92.75,42.62,4.7128262E-5
-92.25,42.62,2.2312622E-4
-91.75,42.62,4.443975E-4
-91.25,42.62,3.601765E-4
-90.75,42.62,0.002888288
-90.25,42.62,0.0034199443
-89.75,42.62,8.3629764E-4
-89.25,42.62,0.0019408267
-88.75,42.62,0.0027353428
-88.25,42.62,0.18364574
-87.75,42.62,0.8987874
-85.75,42.62,0.0775942
-85.25,42.62,0.06417837
-84.75,42.62,0.06514894
-84.25,42.62,0.061861206
-83.75,42.62,0.18985525
-83.25,42.62,0.16088067
-82.75,42.62,0.16304064
-82.25,42.62,0.21676563
-81.75,42.62,0.22409712
-78.75,42.62,0.12602536
-78.25,42.62,0.07944167
-77.75,42.62,0.013260057
-77.25,42.62,0.11990181
-76.75,42.62,0.14104226
-76.25,42.62,0.07137133
-75.75,42.62,0.5795567
-75.25,42.62,0.04957968
-74.75,42.62,0.011393756
-74.25,42.62,0.014696793
-73.75,42.62,0.022053408
-73.25,42.62,0.0067494535
-72.75,42.62,0.009265067
-72.25,42.62,0.0054163514
-71.75,42.62,0.14641602
-71.25,42.62,0.023709353
-70.75,42.62,0.81237215
-93.25,42.12,8.497398E-5
-92.75,42.12,1.9097404E-4
-92.25,42.12,2.6773105E-4
-91.75,42.12,6.592407E-4
-91.25,42.12,0.0019517111
-90.75,42.12,0.035208263
-90.25,42.12,0.0014785422
-89.75,42.12,0.001591148
-89.25,42.12,0.0015482914
-88.75,42.12,0.002827088
-88.25,42.12,0.1468847
-87.75,42.12,0.8784742
-85.75,42.12,0.054866906
-85.25,42.12,0.0641851
-84.75,42.12,0.02066171
-84.25,42.12,0.021687994
-83.75,42.12,0.11313441
-83.25,42.12,0.11057518
-82.75,42.12,0.3717733
-82.25,42.12,0.3806613
-79.25,42.12,0.08955983
-78.75,42.12,0.03631724
-78.25,42.12,0.008225899
-77.75,42.12,0.0036536225
-77.25,42.12,0.02323168
-76.75,42.12,0.019463295
-76.25,42.12,0.058833875
-75.75,42.12,0.1790785
-75.25,42.12,0.011480149
-74.75,42.12,0.056170728
-74.25,42.12,0.031777035
-73.75,42.12,0.007039102
-73.25,42.12,0.0150032
-72.75,42.12,0.009489815
-72.25,42.12,0.032584194
-71.75,42.12,0.07803217
-71.25,42.12,0.14992511
-92.75,41.62,1.2884132E-4
-92.25,41.62,2.4988622E-4
-91.75,41.62,6.583913E-4
-91.25,41.62,0.0033481817
-90.75,41.62,0.026590187
-90.25,41.62,0.003043797
-89.75,41.62,0.003301753
-89.25,41.62,0.0132019855
-88.75,41.62,0.0067743105
-88.25,41.62,0.07890844
-87.75,41.62,0.79243755
-86.25,41.62,0.1793803
-85.75,41.62,0.1337919
-85.25,41.62,0.05807899
-84.75,41.62,0.019838335
-84.25,41.62,0.0064707547
-83.75,41.62,0.055973563
-83.25,41.62,0.13468547
-80.75,41.62,0.10192181
-80.25,41.62,0.04470806
-79.75,41.62,0.02968042
-79.25,41.62,0.004222583
-78.75,41.62,0.004151941
-78.25,41.62,0.011679316
-77.75,41.62,0.013351548
-77.25,41.62,0.018055296
-76.75,41.62,0.01987527
-76.25,41.62,0.07101132
-75.75,41.62,0.17293046
-75.25,41.62,0.021421677
-74.75,41.62,0.03835234
-74.25,41.62,0.014397638
-73.75,41.62,0.04729231
-73.25,41.62,0.065526925
-72.75,41.62,0.16635165
-72.25,41.62,0.19420084
-71.75,41.62,0.62427944
-71.25,41.62,0.783707
-70.75,41.62,0.7502287
-92.25,41.12,9.935934E-4
-91.75,41.12,7.3814555E-4
-91.25,41.12,0.0015199342
-90.75,41.12,0.003579649
-90.25,41.12,0.019330502
-89.75,41.12,0.008901957
-89.25,41.12,0.008093398
-88.75,41.12,0.042699475
-88.25,41.12,0.16949998
-87.75,41.12,0.27755487
-87.25,41.12,0.14489684
-86.75,41.12,0.08151052
-86.25,41.12,0.055106394
-85.75,41.12,0.026571449
-85.25,41.12,0.045539994
-84.75,41.12,0.006892426
-84.25,41.12,0.009761437
-83.75,41.12,0.053843062
-83.25,41.12,0.14979708
-82.75,41.12,0.12371097
-82.25,41.12,0.10656666
-81.75,41.12,0.040864073
-81.25,41.12,0.06141908
-80.75,41.12,0.01138671
-80.25,41.12,0.0011141689
-79.75,41.12,0.0060041845
-79.25,41.12,0.0062160864
-78.75,41.12,0.005339208
-78.25,41.12,0.010659805
-77.75,41.12,0.01544743
-77.25,41.12,0.043953992
-76.75,41.12,0.03637027
-76.25,41.12,0.048405204
-75.75,41.12,0.06854611
-75.25,41.12,0.040095095
-74.75,41.12,0.010268403
-74.25,41.12,0.07191576
-73.75,41.12,0.44889742
-73.25,41.12,0.81926084
-92.25,40.62,5.18725E-4
-91.75,40.62,8.3731837E-4
-91.25,40.62,9.0460345E-4
-90.75,40.62,0.0068241353
-90.25,40.62,0.009055462
-89.75,40.62,0.031864267
-89.25,40.62,0.003685094
-88.75,40.62,0.01146252
-88.25,40.62,0.2285255
-87.75,40.62,0.14206854
-87.25,40.62,0.014305141
-86.75,40.62,0.00574704
-86.25,40.62,0.012738078
-85.75,40.62,0.024139242
-85.25,40.62,0.024356233
-84.75,40.62,0.008671873
-84.25,40.62,0.0054837246
-83.75,40.62,0.014662981
-83.25,40.62,0.023325706
-82.75,40.62,0.023781708
-82.25,40.62,0.02855091
-81.75,40.62,0.03856047
-81.25,40.62,0.012117741
-80.75,40.62,0.0019344538
-80.25,40.62,0.009019588
-79.75,40.62,0.0067539252
-79.25,40.62,0.016015073
-78.75,40.62,0.01873697
-78.25,40.62,0.01531982
-77.75,40.62,0.083777726
-77.25,40.62,0.06586575
-76.75,40.62,0.06327188
-76.25,40.62,0.008561113
-75.75,40.62,0.009304253
-75.25,40.62,0.01015583
-74.75,40.62,0.0035173353
-74.25,40.62,0.72036445
-73.75,40.62,0.91328937
-73.25,40.62,0.738364
-91.75,40.12,0.0038661014
-91.25,40.12,0.0014555192
-90.75,40.12,0.00980853
-90.25,40.12,0.02626849
-89.75,40.12,0.007815493
-89.25,40.12,0.008198377
-88.75,40.12,0.008244312
-88.25,40.12,0.014848562
-87.75,40.12,0.01677136
-87.25,40.12,0.004014615
-86.75,40.12,0.0040493873
-86.25,40.12,0.005161131
-85.75,40.12,0.06374412
-85.25,40.12,0.02519759
-84.75,40.12,0.0064284857
-84.25,40.12,0.010195677
-83.75,40.12,0.005647508
-83.25,40.12,0.0045641093
-82.75,40.12,0.032874938
-82.25,40.12,0.059860922
-81.75,40.12,0.03675809
-81.25,40.12,0.0074214544
-80.75,40.12,0.013879368
-80.25,40.12,0.100430265
-79.75,40.12,0.00576312
-79.25,40.12,0.018396735
-78.75,40.12,0.024256742
-78.25,40.12,0.021569824
-77.75,40.12,0.038569547
-77.25,40.12,0.13344084
-76.75,40.12,0.22425398
-76.25,40.12,0.002432415
-75.75,40.12,0.0072043003
-75.25,40.12,0.05274658
-74.75,40.12,0.05242642
-74.25,40.12,0.6802969
-91.25,39.62,0.0029716226
-90.75,39.62,0.0077710636
-90.25,39.62,0.0042790254
-89.75,39.62,0.007574918
-89.25,39.62,0.005896838
-88.75,39.62,0.008218398
-88.25,39.62,0.0050742924
-87.75,39.62,0.0042193416
-87.25,39.62,0.0035145043
-86.75,39.62,0.0050295116
-86.25,39.62,0.036599107
-85.75,39.62,0.0031708577
-85.25,39.62,0.0076374365
-84.75,39.62,0.008251563
-84.25,39.62,0.025957145
-83.75,39.62,0.0060294243
-83.25,39.62,0.00788337
-82.75,39.62,0.03259399
-82.25,39.62,0.0073717427
-81.75,39.62,0.0010035587
-81.25,39.62,0.0016434385
-80.75,39.62,0.003568412
-80.25,39.62,0.013869074
-79.75,39.62,0.0043993737
-79.25,39.62,0.005577118
-78.75,39.62,0.0020542548
-78.25,39.62,0.02840668
-77.75,39.62,0.035726745
-77.25,39.62,0.00612599
-76.75,39.62,0.0059163296
-76.25,39.62,0.028421499
-75.75,39.62,0.06175382
-75.25,39.62,0.49090707
-74.75,39.62,0.063048735
-74.25,39.62,0.44636205
-90.75,39.12,0.009942318
-90.25,39.12,0.004135031
-89.75,39.12,0.0027508358
-89.25,39.12,0.0048449673
-88.75,39.12,0.012501019
-88.25,39.12,0.006542238
-87.75,39.12,0.005498355
-87.25,39.12,0.008420474
-86.75,39.12,0.005312161
-86.25,39.12,0.0064687994
-85.75,39.12,0.006447217
-85.25,39.12,0.010448096
-84.75,39.12,0.08412595
-84.25,39.12,0.019700484
-83.75,39.12,0.0140525745
-83.25,39.12,0.00273423
-82.75,39.12,0.0018898278
-82.25,39.12,0.0018961041
-81.75,39.12,0.0017218671
-81.25,39.12,0.0019228102
-80.75,39.12,0.0046153157
-80.25,39.12,0.0053274184
-79.75,39.12,0.0038511402
-79.25,39.12,0.0015067331
-78.75,39.12,0.0036644668
-78.25,39.12,0.0047611976
-77.75,39.12,0.0058052526
-77.25,39.12,0.026176678
-76.75,39.12,0.07526046
-75.75,39.12,0.045302328
-75.25,39.12,0.21524917
-90.75,38.62,0.0115936715
-90.25,38.62,0.08271647
-89.75,38.62,0.012052074
-89.25,38.62,0.004641034
-88.75,38.62,0.003001654
-88.25,38.62,0.01380876
-87.75,38.62,0.012532028
-87.25,38.62,0.05790498
-86.75,38.62,0.03159225
-86.25,38.62,0.0065603256
-85.75,38.62,0.01017824
-85.25,38.62,0.04198746
-84.75,38.62,0.033421155
-84.25,38.62,0.028295077
-83.75,38.62,0.007428114
-83.25,38.62,0.006921603
-82.75,38.62,0.005968625
-82.25,38.62,0.0072096256
-81.75,38.62,0.007717619
-81.25,38.62,0.00454539
-80.75,38.62,0.009041618
-80.25,38.62,0.004610854
-79.75,38.62,0.0018640972
-79.25,38.62,0.002405023
-78.75,38.62,0.0016986806
-78.25,38.62,0.0026244204
-77.75,38.62,0.005073676
-77.25,38.62,0.029039297
-76.75,38.62,0.38641635
-75.75,38.62,0.016563337
-75.25,38.62,0.1573663
-90.25,38.12,0.0119391605
-89.75,38.12,0.011857331
-89.25,38.12,0.0058673443
-88.75,38.12,0.011931811
-88.25,38.12,0.034982063
-87.75,38.12,0.14927253
-87.25,38.12,0.032041144
-86.75,38.12,0.05433614
-86.25,38.12,0.086703576
-85.75,38.12,0.26612285
-85.25,38.12,0.01047174
-84.75,38.12,0.011653962
-84.25,38.12,0.008766383
-83.75,38.12,0.010142962
-83.25,38.12,0.0077345157
-82.75,38.12,0.035529085
-82.25,38.12,0.04009597
-81.75,38.12,0.0047378507
-81.25,38.12,0.011072892
-80.75,38.12,0.0041152285
-80.25,38.12,0.004310411
-79.75,38.12,0.005357133
-79.25,38.12,0.0054256143
-78.75,38.12,0.005207865
-78.25,38.12,0.010562836
-77.75,38.12,0.005213294
-77.25,38.12,0.012043421
-76.75,38.12,0.08168339
-75.75,38.12,0.0170819
-75.25,38.12,0.11302758
-89.75,37.62,0.003954096
-89.25,37.62,0.010185226
-88.75,37.62,0.006125986
-88.25,37.62,0.025273886
-87.75,37.62,0.023206547
-87.25,37.62,0.05470977
-86.75,37.62,0.039708916
-86.25,37.62,0.07342055
-85.75,37.62,0.06361433
-85.25,37.62,0.0104319295
-84.75,37.62,0.011776571
-84.25,37.62,0.010353694
-83.75,37.62,0.006465073
-83.25,37.62,0.0075803422
-82.75,37.62,0.0046840804
-82.25,37.62,0.004045876
-81.75,37.62,0.009625869
-81.25,37.62,0.100159146
-80.75,37.62,0.025122339
-80.25,37.62,0.0060635
-79.75,37.62,0.004544691
-79.25,37.62,0.0032177917
-78.75,37.62,0.04895932
-78.25,37.62,0.032678094
-77.75,37.62,0.011959607
-77.25,37.62,0.009933108
-76.75,37.62,0.013961517
-8.75,37.62,1.9971243E-4
-8.25,37.62,4.5838612E-4
-7.75,37.62,3.5376402E-4
-7.25,37.62,5.253077E-4
-6.75,37.62,5.077755E-5
-89.75,37.12,0.008225062
-89.25,37.12,0.052947536
-88.75,37.12,0.021130083
-88.25,37.12,0.011233058
-87.75,37.12,0.011214877
-87.25,37.12,0.01660292
-86.75,37.12,0.045413304
-86.25,37.12,0.037721865
-85.75,37.12,0.012701436
-84.75,37.12,0.0077609136
-84.25,37.12,0.0066114212
-83.75,37.12,0.007247343
-83.25,37.12,0.0041603823
-82.75,37.12,0.00183311
-82.25,37.12,0.0027740162
-81.75,37.12,0.0048887683
-81.25,37.12,0.0049659917
-80.75,37.12,0.0028595817
-80.25,37.12,0.003714035
-79.75,37.12,0.028578598
-79.25,37.12,0.0414006
-78.75,37.12,0.089696504
-78.25,37.12,0.02102819
-77.75,37.12,0.01165787
-77.25,37.12,0.013358954
-8.75,37.12,2.2998759E-4
-8.25,37.12,3.933163E-4
-7.75,37.12,3.999219E-4
-7.25,37.12,1.1283521E-4
-6.75,37.12,1.8548805E-4
-6.25,37.12,8.045202E-5
-5.75,37.12,2.3325969E-5
-5.25,37.12,1.9927531E-5
-4.75,37.12,5.328591E-5
-89.25,36.62,0.047523443
-88.75,36.62,0.021213096
-88.25,36.62,0.008534196
-87.75,36.62,0.011084861
-87.25,36.62,0.011049981
-86.75,36.62,0.04490795
-86.25,36.62,0.013345875
-85.75,36.62,0.008996672
-85.25,36.62,0.008918382
-84.75,36.62,0.004606079
-84.25,36.62,0.0044606724
-83.75,36.62,0.0037683693
-83.25,36.62,0.0033510206
-82.75,36.62,0.003022379
-82.25,36.62,0.0027511534
-81.75,36.62,0.004645977
-81.25,36.62,0.005255551
-80.75,36.62,0.0055439845
-80.25,36.62,0.0046088328
-79.75,36.62,0.055881627
-79.25,36.62,0.019083725
-78.75,36.62,0.013910211
-78.25,36.62,0.00968441
-77.75,36.62,0.011337369
-77.25,36.62,0.0034658792
-76.75,36.62,0.015320477
-76.25,36.62,0.15065396
-75.75,36.62,0.16201435
-6.25,36.62,1.1964213E-4
-5.75,36.62,1.1396469E-4
-5.25,36.62,1.7681274E-4
-4.75,36.62,2.8249482E-4
-3.25,36.62,7.957096E-5
-88.75,36.12,0.009689078
-88.25,36.12,0.0069802892
-87.75,36.12,0.009196056
-87.25,36.12,0.00554763
-86.75,36.12,0.039865993
-86.25,36.12,0.0046407566
-85.75,36.12,0.005048594
-85.25,36.12,0.0068968907
-84.75,36.12,0.0028461318
-84.25,36.12,0.0027187972
-83.75,36.12,0.0026731517
-83.25,36.12,0.0015779496
-82.75,36.12,0.0019071288
-82.25,36.12,0.00470106
-81.75,36.12,0.006976215
-81.25,36.12,0.0054783574
-80.75,36.12,0.0052862656
-80.25,36.12,0.0065872814
-79.75,36.12,0.02885681
-79.25,36.12,0.008734964
-78.75,36.12,0.005858149
-78.25,36.12,0.0029702352
-77.75,36.12,0.0035113336
-77.25,36.12,0.0018446734
-76.75,36.12,0.0076464606
-76.25,36.12,0.12423295
-88.75,35.62,0.035317075
-88.25,35.62,0.005829589
-87.75,35.62,0.0035053254
-87.25,35.62,0.0039859866
-86.75,35.62,0.008938356
-86.25,35.62,0.0022606351
-85.75,35.62,0.0020845488
-85.25,35.62,0.0045493757
-84.25,35.62,0.004264634
-83.75,35.62,0.0024608364
-83.25,35.62,0.0026449964
-82.75,35.62,0.00630645
-82.25,35.62,0.0028351038
-81.75,35.62,8.76784E-4
-81.25,35.62,0.0055952664
-80.75,35.62,0.012281448
-79.75,35.62,0.003793496
-79.25,35.62,0.0028090554
-78.25,35.62,0.0029355672
-77.75,35.62,0.002961429
-77.25,35.62,0.0028222217
-76.75,35.62,0.01203542
-76.25,35.62,0.12165112
-0.75,35.62,7.4029263E-6
-0.25,35.62,5.0779006E-5
0.25,35.62,1.5926319E-4
0.75,35.62,4.055523E-5
1.25,35.62,1.2531655E-4
-88.25,35.12,0.003982375
-87.75,35.12,0.0047048223
-87.25,35.12,0.005336527
-86.75,35.12,0.004435213
-86.25,35.12,0.0026811417
-85.75,35.12,0.0038272256
-85.25,35.12,0.005175764
-84.75,35.12,0.0035345803
-84.25,35.12,0.003201588
-83.75,35.12,0.0024964556
-83.25,35.12,0.0022547236
-82.75,35.12,0.001367915
-82.25,35.12,0.012556934
-81.75,35.12,7.203578E-4
-81.25,35.12,0.0059387465
-80.75,35.12,0.042792562
-80.25,35.12,0.0026723947
-79.75,35.12,0.0028505148
-79.25,35.12,0.002816382
-78.75,35.12,0.002798149
-78.25,35.12,0.001746573
-77.75,35.12,0.0019778765
-77.25,35.12,0.0026469524
-76.75,35.12,0.05786495
-0.75,35.12,3.0445206E-5
-0.25,35.12,4.6416124E-5
0.25,35.12,4.693614E-5
0.75,35.12,8.677329E-5
1.25,35.12,1.8686002E-4
1.75,35.12,6.214962E-4
2.25,35.12,5.501565E-4
2.75,35.12,6.028788E-4
3.25,35.12,5.471831E-4
-87.75,34.62,0.0044250656
-87.25,34.62,0.004446582
-86.25,34.62,0.0052733864
-85.75,34.62,0.004410235
-85.25,34.62,0.004415044
-84.75,34.62,0.0064992653
-84.25,34.62,0.0010696864
-83.75,34.62,0.0014324478
-83.25,34.62,7.329219E-4
-82.75,34.62,0.0020692996
-82.25,34.62,0.0047701006
-81.75,34.62,0.0057295715
-81.25,34.62,0.011342098
-80.75,34.62,0.0044723926
-80.25,34.62,0.0016476441
-79.75,34.62,0.003077532
-79.25,34.62,0.0030749524
-78.75,34.62,0.0068974085
-78.25,34.62,0.013041473
-77.75,34.62,0.06698852
-77.25,34.62,0.017666891
1.25,34.62,2.4108001E-4
1.75,34.62,1.562745E-4
2.25,34.62,1.491192E-4
2.75,34.62,1.4948679E-4
3.25,34.62,1.9241865E-4
3.75,34.62,3.2948295E-4
4.25,34.62,2.3410733E-4
4.75,34.62,3.4871782E-4
5.25,34.62,8.902985E-4
-87.75,34.12,0.0048721004
-87.25,34.12,0.0072088065
-86.75,34.12,0.0015471348
-86.25,34.12,0.0036868888
-85.75,34.12,0.0024144414
-85.25,34.12,0.003632237
-84.75,34.12,0.0042362795
-84.25,34.12,0.0042484114
-83.75,34.12,9.736445E-4
-83.25,34.12,0.004157896
-82.75,34.12,0.01491871
-82.25,34.12,0.008200923
-81.75,34.12,0.008202002
-81.25,34.12,0.02193798
-80.75,34.12,0.0016668717
-80.25,34.12,0.010479872
-79.75,34.12,0.0039985557
-79.25,34.12,0.0049812817
-78.75,34.12,0.012147069
-78.25,34.12,0.06623217
-77.75,34.12,0.06767546
3.75,34.12,1.4455446E-4
4.25,34.12,2.3067331E-4
4.75,34.12,2.2103122E-4
5.25,34.12,1.9216632E-4
5.75,34.12,1.338853E-4
6.75,34.12,1.01585356E-4
7.25,34.12,1.0726029E-4
-87.25,33.62,0.00702022
-86.75,33.62,0.029054772
-86.25,33.62,0.0027153683
-85.75,33.62,0.0021241663
-85.25,33.62,0.0014433421
-84.75,33.62,0.0031400693
-84.25,33.62,0.012523341
-83.75,33.62,0.013553851
-83.25,33.62,0.015194743
-82.75,33.62,0.01623194
-82.25,33.62,0.008663606
-81.75,33.62,0.012280466
-81.25,33.62,0.009066821
-80.75,33.62,0.015306512
-80.25,33.62,0.008056902
-79.75,33.62,0.008840411
-79.25,33.62,0.12078008
-78.75,33.62,0.06435589
5.75,33.62,1.9454985E-4
6.25,33.62,9.953017E-5
6.75,33.62,9.8994984E-5
7.25,33.62,9.672192E-5
7.75,33.62,9.563129E-5
8.25,33.62,9.290104E-5
8.75,33.62,8.566884E-5
9.25,33.62,3.5094126E-4
9.75,33.62,0.003831717
-86.75,33.12,0.0044980557
-86.25,33.12,0.0016082841
-85.75,33.12,0.0013781118
-85.25,33.12,0.0022144562
-84.75,33.12,0.007329995
-84.25,33.12,0.007859991
-83.75,33.12,0.020128982
-83.25,33.12,0.009733178
-82.75,33.12,0.0081348745
-82.25,33.12,0.019023262
-81.75,33.12,0.0064078756
-81.25,33.12,0.0027344043
-80.75,33.12,0.00781009
-80.25,33.12,0.0073655234
-79.75,33.12,0.12428266
-79.25,33.12,0.2903606
7.75,33.12,9.525306E-5
8.25,33.12,9.17832E-5
8.75,33.12,8.581407E-5
9.25,33.12,3.467048E-4
9.75,33.12,0.0017523303
10.25,33.12,0.0045323516
10.75,33.12,0.0021822941
-86.75,32.62,0.0033525205
-86.25,32.62,0.0021704682
-85.75,32.62,0.0015348467
-85.25,32.62,0.0020483956
-84.75,32.62,0.008333965
-84.25,32.62,0.004929093
-83.75,32.62,0.0023122455
-83.25,32.62,0.00569807
-82.75,32.62,0.0040289736
-82.25,32.62,0.0034741499
-81.75,32.62,0.0021502136
-81.25,32.62,0.0021467607
-80.75,32.62,0.033283614
-80.25,32.62,0.50333405
-79.75,32.62,0.31960288
9.75,32.62,3.6988498E-4
10.25,32.62,3.753387E-4
10.75,32.62,0.0029547766
11.25,32.62,0.0021712233
11.75,32.62,0.0012574078
12.25,32.62,7.181827E-4
12.75,32.62,8.962736E-4
13.25,32.62,0.001561562
13.75,32.62,1.6289137E-4
-86.25,32.12,0.018304363
-85.75,32.12,0.002297962
-85.25,32.12,0.002462679
-84.75,32.12,0.0027989964
-84.25,32.12,0.0021064645
-83.75,32.12,0.002997998
-83.25,32.12,0.0032545112
-82.75,32.12,0.008614353
-82.25,32.12,0.0053372583
-81.75,32.12,0.002944756
-81.25,32.12,0.1456538
11.75,32.12,9.7443676E-4
12.25,32.12,0.0016513596
12.75,32.12,0.0035158838
13.25,32.12,0.001990669
13.75,32.12,0.0033681255
14.25,32.12,0.0022104545
14.75,32.12,7.3696626E-4
15.25,32.12,5.54063E-5
-85.75,31.62,0.007602117
-85.25,31.62,0.0038487283
-84.75,31.62,0.0024189593
-84.25,31.62,0.0024180664
-83.75,31.62,0.0069014346
